province_index,province_name,source_province_name,year,gdp_raw_100m_yuan,population_raw_10k_persons,investment_raw_100m_yuan,depreciation_raw_100m_yuan,gdp_model_units_x1000,population_model_units_x100,investment_capital_units_x1e7,depreciation_capital_units_x1e7,track_a_capital_100m_yuan,track_a_capital_model_units_x1e7,track_b_capital_100m_yuan,track_b_capital_model_units_x1e7,data_quality_flag
8,黑龙江,黑龙江省,2018,12846.5,3327.0,,,12846500.0,332700.0,,,58424.87989838116,584248798983.8115,78088.49999999999,780884999999.9999,MISSING_INV;MISSING_DEP
9,上海,上海市,2000,4812.2,1609.0,1933.0,707.0,4812200.0,160900.0,19330000000.0,7070000000.0,19330.0,193300000000.0,19330.0,193300000000.0,OK
9,上海,上海市,2001,5257.7,1668.0,2100.0,801.5,5257700.0,166800.0,21000000000.0,8015000000.0,19407.32,194073200000.0,20556.0,205560000000.0,OK
9,上海,上海市,2002,5795.0,1713.0,2366.1,887.0,5795000.0,171300.0,23661000000.0,8870000000.0,19644.21728,196442172800.0,21854.5,218545000000.0,OK
9,上海,上海市,2003,6804.0,1766.0,2643.1,1023.3,6804000.0,176600.0,26431000000.0,10233000000.0,20124.47242112,201244724211.2,23333.6,233336000000.0,OK
9,上海,上海市,2004,8101.6,1835.0,3239.0,1313.2,8101600.0,183500.0,32390000000.0,13132000000.0,20835.62306869248,208356230686.9248,24953.399999999998,249533999999.99997,OK
9,上海,上海市,2005,9197.1,1890.0,3775.6,1523.6,9197100.0,189000.0,37756000000.0,15236000000.0,22074.403254098,220744032540.98,26879.199999999997,268791999999.99997,OK
9,上海,上海市,2006,10598.9,1964.0,4383.3,1814.1,10598900.0,196400.0,43833000000.0,18141000000.0,23730.86054170459,237308605417.0459,29131.199999999997,291312000000.0,OK
9,上海,上海市,2007,12878.7,2064.0,5192.5,2104.9,12878700.0,206400.0,51925000000.0,21049000000.0,25835.99792970095,258359979297.0095,31700.4,317004000000.0,OK
9,上海,上海市,2008,14536.9,2141.0,5614.5,2343.8,14536900.0,214100.0,56145000000.0,23438000000.0,28548.24212844966,285482421284.4966,34788.0,347880000000.0,OK
9,上海,上海市,2009,15742.4,2210.0,6447.5,2501.6,15742400.0,221000.0,64475000000.0,25016000000.0,31422.110884118494,314221108841.18494,38058.7,380587000000.0,OK
9,上海,上海市,2010,17915.4,2303.0,6380.3,2588.4,17915400.0,230300.0,63803000000.0,25884000000.0,34853.08823924312,348530882392.4312,42004.6,420046000000.0,OK
9,上海,上海市,2011,20009.7,2356.0,6801.8,2664.1,20009700.0,235600.0,68018000000.0,26641000000.0,37887.49176827579,378874917682.7579,45796.5,457965000000.0,OK
9,上海,上海市,2012,21305.6,2399.0,7012.5,2930.9,21305600.0,239900.0,70125000000.0,29309000000.0,41052.09255852132,410520925585.2132,49934.200000000004,499342000000.00006,OK
9,上海,上海市,2013,23204.1,2448.0,7617.1,3076.8,23204100.0,244800.0,76171000000.0,30768000000.0,44123.591672903276,441235916729.0328,54015.8,540158000000.0,OK
9,上海,上海市,2014,25269.8,2467.0,8022.5,3220.7,25269800.0,246700.0,80225000000.0,32207000000.0,47504.82687230456,475048268723.0456,58556.1,585561000000.0,OK
9,上海,上海市,2015,26887.0,2458.0,8999.9,3410.4,26887000.0,245800.0,89999000000.0,34104000000.0,50966.86349256332,509668634925.63324,63357.90000000001,633579000000.0001,OK
9,上海,上海市,2016,29887.0,2467.0,10631.4,3724.1,29887000.0,246700.0,106314000000.0,37241000000.0,55073.944597277245,550739445972.7725,68947.40000000001,689474000000.0001,OK
9,上海,上海市,2017,32925.0,2466.0,11507.2,3923.6,32925000.0,246600.0,115072000000.0,39236000000.0,60418.245915938634,604182459159.3864,75854.7,758547000000.0,OK
9,上海,上海市,2018,36011.8,2475.0,,,36011800.0,247500.0,,,66125.29430800852,661252943080.0852,83438.29999999999,834382999999.9999,MISSING_INV;MISSING_DEP
10,江苏,江苏省,2000,8553.7,7327.0,3225.4,1215.4,8553700.0,732700.0,32254000000.0,12154000000.0,32254.0,322540000000.0,32254.0,322540000000.0,OK
10,江苏,江苏省,2001,9456.8,7359.0,3543.2,1362.2,9456800.0,735900.0,35432000000.0,13622000000.0,32383.016000000003,323830160000.00006,34264.0,342640000000.0,OK
10,江苏,江苏省,2002,10606.9,7406.0,3994.2,1497.8,10606900.0,740600.0,39942000000.0,14978000000.0,32817.446464,328174464640.0,36445.0,364450000000.0,OK
10,江苏,江苏省,2003,12442.9,7458.0,5480.8,1710.9,12442900.0,745800.0,54808000000.0,17109000000.0,33661.171603456,336611716034.56,38941.399999999994,389413999999.99994,OK
10,江苏,江苏省,2004,14823.1,7523.0,6972.7,2074.6,14823100.0,752300.0,69727000000.0,20746000000.0,35910.49912952423,359104991295.2423,42711.299999999996,427112999999.99994,OK
10,江苏,江苏省,2005,18121.3,7588.0,8888.9,2704.9,18121300.0,758800.0,88889000000.0,27049000000.0,39435.791213089906,394357912130.89905,47609.399999999994,476093999999.99994,OK
10,江苏,江苏省,2006,21240.8,7656.0,10069.3,3186.7,21240800.0,765600.0,100693000000.0,31867000000.0,44538.85525663328,445388552566.3328,53793.399999999994,537933999999.99994,OK
10,江苏,江苏省,2007,25988.4,7723.0,11727.9,3566.7,25988400.0,772300.0,117279000000.0,35667000000.0,50332.42515199649,503324251519.9649,60676.0,606760000000.0,OK
10,江苏,江苏省,2008,30945.5,7762.0,14038.7,4057.0,30945500.0,776200.0,140387000000.0,40570000000.0,57228.41233740483,572284123374.0483,68837.2,688372000000.0,OK
10,江苏,江苏省,2009,34471.7,7810.0,17138.0,4614.4,34471700.0,781000.0,171380000000.0,46144000000.0,65773.18475301396,657731847530.1396,78818.9,788189000000.0,OK
10,江苏,江苏省,2010,41383.9,7869.0,20709.1,5402.5,41383900.0,786900.0,207091000000.0,54025000000.0,76596.95901672464,765969590167.2463,91342.5,913425000000.0,OK
10,江苏,江苏省,2011,48839.2,8023.0,24522.2,6468.4,48839200.0,802300.0,245222000000.0,64684000000.0,89952.75095111906,899527509511.1906,106649.1,1066491000000.0,OK
10,江苏,江苏省,2012,53701.9,8120.0,26415.5,7073.4,53701900.0,812000.0,264155000000.0,70734000000.0,105839.48685981163,1058394868598.1163,124702.90000000002,1247029000000.0002,OK
10,江苏,江苏省,2013,59349.4,8192.0,27711.1,7736.6,59349400.0,819200.0,277111000000.0,77366000000.0,122094.39612126972,1220943961212.6973,144045.00000000003,1440450000000.0002,OK
10,江苏,江苏省,2014,64830.5,8281.0,28796.2,8521.8,64830500.0,828100.0,287962000000.0,85218000000.0,138084.43409362782,1380844340936.278,164019.50000000003,1640195000000.0002,OK
10,江苏,江苏省,2015,71255.9,8315.0,29940.8,9192.8,71255900.0,831500.0,299408000000.0,91928000000.0,153624.52842063954,1536245284206.3955,184293.90000000005,1842939000000.0005,OK
10,江苏,江苏省,2016,77350.9,8381.0,32254.6,10361.0,77350900.0,838100.0,322546000000.0,103610000000.0,168817.37369225814,1688173736922.5815,205041.90000000005,2050419000000.0005,OK
10,江苏,江苏省,2017,85869.8,8423.0,36416.8,11524.9,85869800.0,842300.0,364168000000.0,115249000000.0,184865.50581780137,1848655058178.0137,226935.50000000006,2269355000000.0005,OK
10,江苏,江苏省,2018,93207.6,8446.0,,,93207600.0,844600.0,,,203535.21725929243,2035352172592.9243,251827.40000000005,2518274000000.0005,MISSING_INV;MISSING_DEP
11,浙江,浙江省,2000,6164.8,4680.0,2267.2,827.9,6164800.0,468000.0,22672000000.0,8279000000.0,22671.999999999996,226719999999.99997,22671.999999999996,226719999999.99997,OK
11,浙江,浙江省,2001,6927.7,4729.0,2645.4,953.9,6927700.0,472900.0,26454000000.0,9539000000.0,22762.688,227626879999.99997,24111.299999999996,241112999999.99997,OK
11,浙江,浙江省,2002,8040.7,4776.0,3255.1,1068.0,8040700.0,477600.0,32551000000.0,10680000000.0,23222.869952,232228699520.0,25802.799999999996,258027999999.99997,OK
11,浙江,浙江省,2003,9753.4,4857.0,4480.0,1295.0,9753400.0,485700.0,44800000000.0,12950000000.0,24248.574436608,242485744366.08,27989.899999999994,279898999999.99994,OK
11,浙江,浙江省,2004,11482.1,4925.0,5563.9,1564.9,11482100.0,492500.0,55639000000.0,15649000000.0,26400.71129069363,264007112906.9363,31174.899999999994,311748999999.99994,OK
11,浙江,浙江省,2005,13028.3,4991.0,6269.2,1872.2,13028300.0,499100.0,62692000000.0,18722000000.0,29430.143006787046,294301430067.8705,35173.899999999994,351738999999.99994,OK
11,浙江,浙江省,2006,15302.7,5072.0,7065.7,2151.5,15302700.0,507200.0,70657000000.0,21515000000.0,32874.04927813549,328740492781.3549,39570.899999999994,395708999999.99994,OK
11,浙江,浙江省,2007,18640.0,5155.0,7992.9,2588.1,18640000.0,515500.0,79929000000.0,25881000000.0,36783.84054743448,367838405474.34485,44485.09999999999,444850999999.99994,OK
11,浙江,浙江省,2008,21284.6,5212.0,8798.0,2968.3,21284600.0,521200.0,87980000000.0,29683000000.0,41245.49185488078,412454918548.80774,49889.899999999994,498898999999.99994,OK
11,浙江,浙江省,2009,22833.7,5276.0,10220.1,3049.5,22833700.0,527600.0,102201000000.0,30495000000.0,46083.924636812226,460839246368.12225,55719.59999999999,557195999999.9999,OK
11,浙江,浙江省,2010,27399.9,5447.0,12101.3,3412.1,27399900.0,544700.0,121013000000.0,34121000000.0,51879.96787167825,518799678716.78253,62890.2,628902000000.0,OK
11,浙江,浙江省,2011,31854.8,5570.0,13822.9,4020.7,31854800.0,557000.0,138229000000.0,40207000000.0,59000.790955997145,590007909559.9714,71579.4,715794000000.0,OK
11,浙江,浙江省,2012,34382.4,5685.0,14607.6,4639.0,34382400.0,568500.0,146076000000.0,46390000000.0,67159.61502422142,671596150242.2142,81381.59999999999,813815999999.9999,OK
11,浙江,浙江省,2013,37334.6,5784.0,16139.7,4813.3,37334600.0,578400.0,161397000000.0,48133000000.0,75319.89198189617,753198919818.9617,91350.2,913502000000.0,OK
11,浙江,浙江省,2014,40023.5,5890.0,17000.9,5290.4,40023500.0,589000.0,170009000000.0,52904000000.0,84228.88235163414,842288823516.3413,102676.59999999999,1026765999999.9999,OK
11,浙江,浙江省,2015,43507.7,5985.0,18213.3,6030.0,43507700.0,598500.0,182133000000.0,60300000000.0,93143.80964587725,931438096458.7725,114387.1,1143871000000.0,OK
11,浙江,浙江省,2016,47254.0,6072.0,20677.8,6231.8,47254000.0,607200.0,206778000000.0,62318000000.0,102415.30391987304,1024153039198.7303,126570.4,1265704000000.0,OK
11,浙江,浙江省,2017,52403.1,6170.0,21861.5,6803.8,52403100.0,617000.0,218615000000.0,68038000000.0,113261.23474356523,1132612347435.6523,141016.4,1410164000000.0,OK
11,浙江,浙江省,2018,58002.8,6273.0,,,58002800.0,627300.0,,,124249.65620818298,1242496562081.8298,156074.1,1560741000000.0,MISSING_INV;MISSING_DEP
12,安徽,安徽省,2000,3125.3,6093.0,928.1,412.1,3125300.0,609300.0,9281000000.0,4121000000.0,9281.0,92810000000.0,9281.0,92810000000.0,OK
12,安徽,安徽省,2001,3502.8,6128.0,1012.3,446.9,3502800.0,612800.0,10123000000.0,4469000000.0,9318.124,93181240000.0,9797.0,97970000000.0,OK
12,安徽,安徽省,2002,3827.7,6144.0,1138.2,502.1,3827700.0,614400.0,11382000000.0,5021000000.0,9435.884096,94358840960.0,10362.4,103624000000.0,OK
12,安徽,安徽省,2003,4307.8,6163.0,1362.2,584.6,4307800.0,616300.0,13622000000.0,5846000000.0,9668.239222784001,96682392227.84001,10998.5,109985000000.0,OK
12,安徽,安徽省,2004,5129.1,6228.0,1877.8,654.8,5129100.0,622800.0,18778000000.0,6548000000.0,10102.288257396738,101022882573.96738,11776.1,117761000000.0,OK
12,安徽,安徽省,2005,5675.9,6120.0,2214.1,729.8,5675900.0,612000.0,22141000000.0,7298000000.0,11010.268584686652,110102685846.86652,12999.1,129991000000.0,OK
12,安徽,安徽省,2006,6500.3,6110.0,2656.9,831.6,6500300.0,611000.0,26569000000.0,8316000000.0,12167.382800556734,121673828005.56734,14483.400000000001,144834000000.0,OK
12,安徽,安徽省,2007,7941.6,6118.0,3344.8,997.3,7941600.0,611800.0,33448000000.0,9973000000.0,13656.214051703288,136562140517.03288,16308.700000000003,163087000000.00003,OK
12,安徽,安徽省,2008,9517.7,6135.0,4229.6,1167.5,9517700.0,613500.0,42296000000.0,11675000000.0,15690.01750273977,156900175027.3977,18656.200000000004,186562000000.00003,OK
12,安徽,安徽省,2009,10864.7,6131.0,4820.5,1330.3,10864700.0,613100.0,48205000000.0,13303000000.0,18413.37582247675,184133758224.76752,21718.300000000003,217183000000.00003,OK
12,安徽,安徽省,2010,13249.8,5957.0,6061.1,1579.2,13249800.0,595700.0,60611000000.0,15792000000.0,21466.191743518983,214661917435.18982,25208.500000000004,252085000000.00003,OK
12,安徽,安徽省,2011,16284.9,5972.0,7594.4,1958.0,16284900.0,597200.0,75944000000.0,19580000000.0,25466.537336141162,254665373361.41162,29690.400000000005,296904000000.00006,OK
12,安徽,安徽省,2012,18341.7,5978.0,8680.9,2197.6,18341700.0,597800.0,86809000000.0,21976000000.0,30616.149751871613,306161497518.7161,35326.8,353268000000.0,OK
12,安徽,安徽省,2013,20584.0,5988.0,9739.1,2312.8,20584000.0,598800.0,97391000000.0,23128000000.0,36357.89937569194,363578993756.9194,41810.100000000006,418101000000.00006,OK
12,安徽,安徽省,2014,22519.7,5997.0,10723.8,2656.9,22519700.0,599700.0,107238000000.0,26569000000.0,42606.64103562551,426066410356.25507,49236.4,492364000000.0,OK
12,安徽,安徽省,2015,23831.2,6011.0,11106.5,2811.6,23831200.0,601100.0,111065000000.0,28116000000.0,49240.20349620546,492402034962.0546,57303.299999999996,573033000000.0,OK
12,安徽,安徽省,2016,26307.7,6033.0,12345.1,3215.0,26307700.0,603300.0,123451000000.0,32150000000.0,55619.64396056974,556196439605.6974,65598.19999999998,655981999999.9999,OK
12,安徽,安徽省,2017,29676.2,6057.0,13569.2,3680.7,29676200.0,605700.0,135692000000.0,36807000000.0,62625.25814035504,626252581403.5504,74728.29999999999,747282999999.9999,OK
12,安徽,安徽省,2018,34010.9,6076.0,,,34010900.0,607600.0,,,70182.43335888097,701824333588.8097,84616.79999999999,846167999999.9999,MISSING_INV;MISSING_DEP
13,福建,福建省,2000,3764.5,3410.0,1216.9,502.4,3764500.0,341000.0,12169000000.0,5024000000.0,12169.0,121690000000.0,12169.0,121690000000.0,OK
13,福建,福建省,2001,4072.9,3445.0,1269.9,561.6,4072900.0,344500.0,12699000000.0,5616000000.0,12217.676,122176760000.0,12883.5,128835000000.0,OK
13,福建,福建省,2002,4467.6,3476.0,1383.5,646.1,4467600.0,347600.0,13835000000.0,6461000000.0,12314.679103999999,123146791039.99998,13591.8,135918000000.0,OK
13,福建,福建省,2003,4999.6,3502.0,1672.6,605.6,4999600.0,350200.0,16726000000.0,6056000000.0,12515.969910016,125159699100.16,14329.199999999999,143292000000.0,OK
13,福建,福建省,2004,5712.1,3529.0,2100.5,703.5,5712100.0,352900.0,21005000000.0,7035000000.0,12987.036798654464,129870367986.54465,15396.199999999999,153962000000.0,OK
13,福建,福建省,2005,6415.5,3557.0,2655.0,899.2,6415500.0,355700.0,26550000000.0,8992000000.0,13840.781265983636,138407812659.83636,16793.199999999997,167931999999.99997,OK
13,福建,福建省,2006,7468.6,3585.0,3310.2,981.6,7468600.0,358500.0,33102000000.0,9816000000.0,15167.066264449208,151670662644.49207,18548.999999999996,185489999999.99997,OK
13,福建,福建省,2007,9325.6,3612.0,4344.9,1095.2,9325600.0,361200.0,43449000000.0,10952000000.0,17021.227903062085,170212279030.62085,20877.6,208776000000.0,OK
13,福建,福建省,2008,10931.8,3639.0,5601.4,1356.2,10931800.0,363900.0,56014000000.0,13562000000.0,19732.090024368124,197320900243.68124,24127.3,241273000000.0,OK
13,福建,福建省,2009,12418.1,3666.0,6438.3,1470.7,12418100.0,366600.0,64383000000.0,14707000000.0,23439.209382028785,234392093820.28784,28372.499999999996,283724999999.99994,OK
13,福建,福建省,2010,15002.5,3693.0,7341.6,1623.6,15002500.0,369300.0,73416000000.0,16236000000.0,27627.34528135402,276273452813.5402,33340.1,333401000000.0,OK
13,福建,福建省,2011,17917.7,3784.0,9060.5,1892.7,17917700.0,378400.0,90605000000.0,18927000000.0,32316.72013434404,323167201343.44037,39058.1,390581000000.0,OK
13,福建,福建省,2012,20190.7,3841.0,10270.2,2190.4,20190700.0,384100.0,102702000000.0,21904000000.0,38274.815001447016,382748150014.47015,46225.9,462259000000.0,OK
13,福建,福建省,2013,22503.8,3885.0,11678.6,2340.4,22503800.0,388500.0,116786000000.0,23404000000.0,44870.63276130811,448706327613.08105,54305.700000000004,543057000000.00006,OK
13,福建,福建省,2014,24942.1,3945.0,13038.0,2619.7,24942100.0,394500.0,130380000000.0,26197000000.0,52241.65201622253,522416520162.2253,63643.9,636439000000.0,OK
13,福建,福建省,2015,26819.5,3984.0,14140.3,2990.7,26819500.0,398400.0,141403000000.0,29907000000.0,60264.45342266517,602644534226.6516,74062.2,740622000000.0,OK
13,福建,福建省,2016,29609.4,4016.0,15576.1,3165.7,29609400.0,401600.0,155761000000.0,31657000000.0,68619.36589408931,686193658940.8931,85211.8,852118000000.0,OK
13,福建,福建省,2017,33842.4,4065.0,17637.9,3365.7,33842400.0,406500.0,176379000000.0,33657000000.0,77608.00676825673,776080067682.5673,97622.20000000001,976222000000.0001,OK
13,福建,福建省,2018,38687.8,4104.0,,,38687800.0,410400.0,,,87795.53811850408,877955381185.0408,111894.40000000001,1118944000000.0,MISSING_INV;MISSING_DEP
14,江西,江西省,2000,2003.1,4149.0,605.5,351.9,2003100.0,414900.0,6055000000.0,3519000000.0,6055.0,60550000000.0,6055.0,60550000000.0,OK
14,江西,江西省,2001,2175.7,4186.0,696.7,419.4,2175700.0,418600.0,6967000000.0,4194000000.0,6079.22,60792200000.0,6308.6,63086000000.0,OK
14,江西,江西省,2002,2450.5,4222.0,931.8,497.4,2450500.0,422200.0,9318000000.0,4974000000.0,6192.31488,61923148800.0,6585.900000000001,65859000000.00001,OK
14,江西,江西省,2003,2812.7,4254.0,1269.9,567.3,2812700.0,425400.0,12699000000.0,5673000000.0,6529.65265152,65296526515.200005,7020.300000000001,70203000000.00002,OK
14,江西,江西省,2004,3398.1,4284.0,1633.5,672.6,3398100.0,428400.0,16335000000.0,6726000000.0,7172.70599697408,71727059969.7408,7722.900000000001,77229000000.0,OK
14,江西,江西省,2005,3941.2,4311.0,1922.1,475.0,3941200.0,431100.0,19221000000.0,4750000000.0,8117.626221264569,81176262212.64569,8683.800000000001,86838000000.00002,OK
14,江西,江西省,2006,4696.8,4339.0,2422.1,564.6,4696800.0,433900.0,24221000000.0,5646000000.0,9260.43410402317,92604341040.2317,10130.900000000001,101309000000.00002,OK
14,江西,江西省,2007,5777.6,4368.0,2982.3,680.8,5777600.0,436800.0,29823000000.0,6808000000.0,10793.532430036947,107935324300.36946,11988.400000000001,119884000000.00002,OK
14,江西,江西省,2008,6934.2,4400.0,3675.7,1153.6,6934200.0,440000.0,36757000000.0,11536000000.0,12739.6533167534,127396533167.534,14289.900000000001,142899000000.0,OK
14,江西,江西省,2009,7630.0,4432.0,4082.6,1359.9,7630000.0,443200.0,40826000000.0,13599000000.0,15192.346598345073,151923465983.45074,16812.000000000004,168120000000.00003,OK
14,江西,江西省,2010,9383.2,4462.0,4740.3,1174.9,9383200.0,446200.0,47403000000.0,11749000000.0,17816.481324903947,178164813249.03946,19534.7,195347000000.0,OK
14,江西,江西省,2011,11584.5,4474.0,5785.8,1591.0,11584500.0,447400.0,57858000000.0,15910000000.0,20846.39911771317,208463991177.13168,23100.1,231001000000.0,OK
14,江西,江西省,2012,12807.7,4475.0,6301.1,1965.1,12807700.0,447500.0,63011000000.0,19651000000.0,24630.944802412705,246309448024.12704,27294.899999999998,272948999999.99997,OK
14,江西,江西省,2013,14300.2,4476.0,6774.2,1927.9,14300200.0,447600.0,67742000000.0,19279000000.0,28567.474101381085,285674741013.81085,31630.9,316309000000.0,OK
14,江西,江西省,2014,15667.8,4480.0,6876.9,2239.0,15667800.0,448000.0,68769000000.0,22390000000.0,32599.1965876485,325991965876.485,36477.2,364772000000.0,OK
14,江西,江西省,2015,16780.9,4485.0,7706.0,2304.2,16780900.0,448500.0,77060000000.0,23042000000.0,36346.57371523425,363465737152.34247,41115.1,411151000000.0,OK
14,江西,江西省,2016,18388.6,4496.0,9029.5,2481.5,18388600.0,449600.0,90295000000.0,24815000000.0,40563.30263857176,405633026385.7176,46516.9,465169000000.0,OK
14,江西,江西省,2017,20210.8,4511.0,9738.4,2734.2,20210800.0,451100.0,97384000000.0,27342000000.0,45698.725585268876,456987255852.6888,53064.9,530649000000.0,OK
14,江西,江西省,2018,22716.5,4513.0,,,22716500.0,451300.0,,,51050.04792908307,510500479290.8307,60069.100000000006,600691000000.0,MISSING_INV;MISSING_DEP
15,山东,山东省,2000,8278.1,8998.0,3159.0,1526.6,8278100.0,899800.0,31590000000.0,15266000000.0,31590.0,315900000000.0,31590.0,315900000000.0,OK
15,山东,山东省,2001,9076.2,9041.0,3518.3,1771.3,9076200.0,904100.0,35183000000.0,17713000000.0,31716.36,317163600000.0,33222.4,332224000000.0,OK
15,山东,山东省,2002,10076.5,9082.0,4192.6,1986.9,10076500.0,908200.0,41926000000.0,19869000000.0,32189.88944,321898894400.0,34969.4,349694000000.0,OK
15,山东,山东省,2003,10903.2,9125.0,5180.8,2260.9,10903200.0,912500.0,51808000000.0,22609000000.0,33292.26005376,332922600537.60004,37175.1,371751000000.0,OK
15,山东,山东省,2004,13308.1,9180.0,6896.1,1751.5,13308100.0,918000.0,68961000000.0,17515000000.0,35277.00308859904,352770030885.9904,40095.0,400950000000.0,OK
15,山东,山东省,2005,15947.5,9248.0,8974.8,2526.3,15947500.0,924800.0,89748000000.0,25263000000.0,38786.51079209353,387865107920.93536,45239.6,452396000000.0,OK
15,山东,山东省,2006,18967.8,9309.0,10829.4,2756.8,18967800.0,930900.0,108294000000.0,27568000000.0,44037.80575605255,440378057560.5255,51688.09999999999,516880999999.99994,OK
15,山东,山东省,2007,22718.1,9367.0,12505.9,3052.1,22718100.0,936700.0,125059000000.0,30521000000.0,50639.5764034715,506395764034.715,59760.69999999999,597606999999.9999,OK
15,山东,山东省,2008,27106.2,9417.0,15035.1,3770.6,27106200.0,941700.0,150351000000.0,37706000000.0,58284.07706873824,582840770687.3824,69214.49999999999,692144999999.9999,OK
15,山东,山东省,2009,29540.8,9470.0,17734.4,4236.2,29540800.0,947000.0,177344000000.0,42362000000.0,67723.90567013937,677239056701.3937,80478.99999999999,804789999999.9999,OK
15,山东,山东省,2010,33922.5,9588.0,20800.6,4768.2,33922500.0,958800.0,208006000000.0,47682000000.0,78956.81072580599,789568107258.0599,93977.2,939772000000.0,OK
15,山东,山东省,2011,39064.9,9665.0,24281.2,5755.8,39064900.0,966500.0,242812000000.0,57558000000.0,92177.5568961286,921775568961.286,110009.59999999999,1100096000000.0,OK
15,山东,山东省,2012,42957.3,9708.0,26808.9,6337.3,42957300.0,970800.0,268089000000.0,63373000000.0,107609.71143410026,1076097114341.0026,128534.99999999999,1285349999999.9998,OK
15,山东,山东省,2013,47344.3,9746.0,29249.5,6820.5,47344300.0,974600.0,292495000000.0,68205000000.0,124088.07913642665,1240880791364.2664,149006.6,1490066000000.0,OK
15,山东,山东省,2014,50774.8,9808.0,31647.1,7413.6,50774800.0,980800.0,316471000000.0,74136000000.0,141425.12353932968,1414251235393.2969,171435.6,1714356000000.0,OK
15,山东,山东省,2015,55288.8,9866.0,33229.4,8321.6,55288800.0,986600.0,332294000000.0,83216000000.0,159495.41167955403,1594954116795.5403,195669.1,1956691000000.0,OK
15,山东,山东省,2016,58762.5,9973.0,33548.7,8892.7,58762500.0,997300.0,335487000000.0,88927000000.0,177413.25215831684,1774132521583.1685,220576.9,2205769000000.0,OK
15,山东,山东省,2017,63012.1,10033.0,34704.0,8958.8,63012100.0,1003300.0,347040000000.0,89588000000.0,193930.2799511184,1939302799511.184,245232.89999999997,2452328999999.9995,OK
15,山东,山东省,2018,66648.9,10077.0,,,66648899.99999999,1007700.0,,,210016.97307581102,2100169730758.1104,270978.1,2709781000000.0,MISSING_INV;MISSING_DEP
16,河南,河南省,2000,5053.0,9488.0,1641.4,680.0,5053000.0,948800.0,16414000000.0,6800000000.0,16414.0,164140000000.0,16414.0,164140000000.0,OK
16,河南,河南省,2001,5533.0,9555.0,1790.8,750.4,5533000.0,955500.0,17908000000.0,7504000000.0,16479.656000000003,164796560000.00003,17375.4,173754000000.0,OK
16,河南,河南省,2002,6035.5,9613.0,2018.6,820.2,6035500.0,961300.0,20186000000.0,8202000000.0,16688.409024000004,166884090240.00003,18415.8,184158000000.0,OK
16,河南,河南省,2003,6942.4,9667.0,2431.8,965.7,6942400.0,966700.0,24318000000.0,9657000000.0,17104.921757696004,171049217576.96002,19614.199999999997,196141999999.99997,OK
16,河南,河南省,2004,8411.2,9717.0,3217.1,1140.4,8411200.0,971700.0,32171000000.0,11404000000.0,17894.64926895719,178946492689.5719,21080.299999999996,210802999999.99997,OK
16,河南,河南省,2005,10243.5,9380.0,4506.8,1425.4,10243500.0,938000.0,45068000000.0,14254000000.0,19393.8629391373,193938629391.373,23156.999999999993,231569999999.99994,OK
16,河南,河南省,2006,11977.9,9392.0,6001.5,1682.0,11977900.0,939200.0,60015000000.0,16820000000.0,22038.852096980117,220388520969.80118,26238.39999999999,262383999999.9999,OK
16,河南,河南省,2007,14824.5,9360.0,8043.4,2073.6,14824500.0,936000.0,80434000000.0,20736000000.0,25924.622295670026,259246222956.70026,30557.89999999999,305578999999.9999,OK
16,河南,河南省,2008,17735.9,9429.0,10301.7,2412.6,17735900.0,942900.0,103017000000.0,24126000000.0,31479.258555285705,314792585552.85706,36527.69999999999,365276999999.9999,OK
16,河南,河南省,2009,19181.0,9487.0,12996.1,2633.9,19181000.0,948700.0,129961000000.0,26339000000.0,38758.94973397828,387589497339.78284,44416.799999999996,444167999999.99994,OK
16,河南,河南省,2010,22655.0,9405.0,15704.1,3066.0,22655000.0,940500.0,157041000000.0,30660000000.0,48034.19055951637,480341905595.1637,54778.99999999999,547789999999.99994,OK
16,河南,河南省,2011,26318.7,9461.0,18819.2,3656.6,26318700.0,946100.0,188192000000.0,36566000000.0,59127.0082658028,591270082658.028,67417.09999999999,674170999999.9999,OK
16,河南,河南省,2012,28961.9,9532.0,21667.8,4024.3,28961900.0,953200.0,216678000000.0,40243000000.0,72270.01547228573,722700154722.8573,82579.69999999998,825796999999.9999,OK
16,河南,河南省,2013,31632.5,9573.0,24376.0,4204.5,31632500.0,957300.0,243760000000.0,42045000000.0,86999.89398694629,869998939869.4629,100223.19999999998,1002231999999.9999,OK
16,河南,河南省,2014,34574.8,9645.0,26655.8,4779.1,34574800.0,964500.0,266558000000.0,47791000000.0,103023.90416419946,1030239041641.9945,120394.69999999998,1203946999999.9998,OK
16,河南,河南省,2015,37084.1,9701.0,27722.5,5185.9,37084100.0,970100.0,277225000000.0,51859000000.0,119789.40936443632,1197894093644.3633,142271.39999999997,1422713999999.9998,OK
16,河南,河南省,2016,40249.3,9778.0,29595.1,5744.6,40249300.0,977800.0,295951000000.0,57446000000.0,136012.12606545043,1360121260654.5044,164807.99999999997,1648079999999.9998,OK
16,河南,河南省,2017,44824.9,9829.0,30415.3,6431.6,44824900.0,982900.0,304153000000.0,64316000000.0,152550.0619631672,1525500619631.6719,188658.49999999997,1886584999999.9998,OK
16,河南,河南省,2018,49935.9,9864.0,,,49935900.0,986400.0,,,168320.55601470312,1683205560147.0312,212642.19999999995,2126421999999.9995,MISSING_INV;MISSING_DEP
