turn,province_index,province_name,hjb_converged,hjb_nonconverged_but_continued,hjb_iterations,hjb_convergence_statistic,hjb_acceptance_classification,downstream_kfe_attempted,downstream_kfe_returned,reconverged_after_prior_nonconvergence
21,9,江苏,True,False,15,1.8562169579183774e-09,HJB_CONVERGED,True,True,False
21,10,浙江,True,False,15,1.0699174879391649e-10,HJB_CONVERGED,True,True,False
21,11,安徽,True,False,13,8.013556751507167e-08,HJB_CONVERGED,True,True,True
21,12,福建,True,False,15,1.429027118859949e-08,HJB_CONVERGED,True,True,False
21,13,江西,True,False,14,4.973639278205155e-10,HJB_CONVERGED,True,True,True
21,14,山东,False,True,100,0.006797551867114615,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,False
21,15,河南,True,False,24,7.932564249912843e-08,HJB_CONVERGED,True,True,True
21,16,湖北,True,False,13,3.77055853206798e-09,HJB_CONVERGED,True,True,True
21,17,湖南,True,False,13,2.9429129355662553e-08,HJB_CONVERGED,True,True,True
21,18,广东,True,False,13,8.947994345476218e-09,HJB_CONVERGED,True,True,True
21,19,广西,True,False,27,6.727951529228449e-11,HJB_CONVERGED,True,True,True
21,20,海南,True,False,13,1.2112623792859267e-08,HJB_CONVERGED,True,True,False
21,21,重庆,True,False,13,7.94073029553033e-09,HJB_CONVERGED,True,True,True
21,22,四川,True,False,14,1.5397150221474476e-09,HJB_CONVERGED,True,True,True
21,23,贵州,True,False,14,2.335027282640567e-09,HJB_CONVERGED,True,True,True
21,24,云南,True,False,19,4.332266900775039e-08,HJB_CONVERGED,True,True,False
21,25,西藏,True,False,12,2.235726359600676e-08,HJB_CONVERGED,True,True,False
21,26,陕西,True,False,14,2.362519069265545e-10,HJB_CONVERGED,True,True,True
21,27,甘肃,True,False,14,2.0942030332093964e-09,HJB_CONVERGED,True,True,True
21,28,青海,True,False,12,3.272870330306432e-08,HJB_CONVERGED,True,True,False
21,29,宁夏,True,False,12,4.003039411060172e-08,HJB_CONVERGED,True,True,True
21,30,新疆,True,False,15,3.1761544505570782e-09,HJB_CONVERGED,True,True,True
22,0,北京,True,False,25,7.692690928706725e-11,HJB_CONVERGED,True,True,True
22,1,天津,True,False,12,1.029233320792855e-08,HJB_CONVERGED,True,True,False
22,2,河北,True,False,24,2.687805533696519e-10,HJB_CONVERGED,True,True,True
22,3,山西,False,True,100,0.17518880150884875,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,False
22,4,内蒙古,True,False,12,3.856083985454006e-08,HJB_CONVERGED,True,True,False
22,5,辽宁,True,False,24,5.174679795771908e-09,HJB_CONVERGED,True,True,True
22,6,吉林,True,False,12,1.8724275019366132e-08,HJB_CONVERGED,True,True,False
22,7,黑龙江,True,False,12,5.380942980082182e-08,HJB_CONVERGED,True,True,True
22,8,上海,True,False,25,3.103877155297141e-10,HJB_CONVERGED,True,True,False
22,9,江苏,True,False,15,1.1301986013734222e-09,HJB_CONVERGED,True,True,False
22,10,浙江,True,False,16,1.4377929957731794e-09,HJB_CONVERGED,True,True,False
22,11,安徽,True,False,13,8.698643005899953e-08,HJB_CONVERGED,True,True,True
22,12,福建,True,False,16,1.3227608786081646e-08,HJB_CONVERGED,True,True,False
22,13,江西,True,False,14,4.691669275302957e-10,HJB_CONVERGED,True,True,True
22,14,山东,True,False,35,1.002635974245436e-09,HJB_CONVERGED,True,True,True
22,15,河南,True,False,25,3.845324059170707e-08,HJB_CONVERGED,True,True,True
22,16,湖北,True,False,13,3.361337430618505e-09,HJB_CONVERGED,True,True,True
22,17,湖南,True,False,13,3.4230788426015124e-08,HJB_CONVERGED,True,True,True
22,18,广东,True,False,13,9.572454384709772e-09,HJB_CONVERGED,True,True,True
22,19,广西,True,False,27,6.927836082581962e-11,HJB_CONVERGED,True,True,True
22,20,海南,True,False,13,1.1890246565116058e-08,HJB_CONVERGED,True,True,False
22,21,重庆,True,False,13,8.211065605223666e-09,HJB_CONVERGED,True,True,True
22,22,四川,True,False,14,1.589425480119644e-09,HJB_CONVERGED,True,True,True
22,23,贵州,True,False,14,2.2659887299880666e-09,HJB_CONVERGED,True,True,True
22,24,云南,True,False,21,2.5822526339425167e-09,HJB_CONVERGED,True,True,False
22,25,西藏,True,False,12,2.102452745234018e-08,HJB_CONVERGED,True,True,False
22,26,陕西,True,False,16,1.0205747358327244e-09,HJB_CONVERGED,True,True,True
22,27,甘肃,True,False,13,1.965862495012516e-08,HJB_CONVERGED,True,True,True
22,28,青海,True,False,12,3.2976743113977136e-08,HJB_CONVERGED,True,True,False
22,29,宁夏,True,False,12,3.483465338405267e-08,HJB_CONVERGED,True,True,True
22,30,新疆,True,False,15,3.1749549656012732e-09,HJB_CONVERGED,True,True,True
23,0,北京,True,False,25,1.0064571398515909e-10,HJB_CONVERGED,True,True,True
23,1,天津,True,False,12,1.0685348605932177e-08,HJB_CONVERGED,True,True,False
23,2,河北,True,False,23,7.400038271043741e-08,HJB_CONVERGED,True,True,True
23,3,山西,True,False,24,1.4918375867978284e-08,HJB_CONVERGED,True,True,True
23,4,内蒙古,True,False,12,3.87694312209419e-08,HJB_CONVERGED,True,True,False
23,5,辽宁,True,False,19,3.315429708550255e-08,HJB_CONVERGED,True,True,True
23,6,吉林,True,False,12,1.8879082297473815e-08,HJB_CONVERGED,True,True,False
23,7,黑龙江,True,False,12,5.648828826920749e-08,HJB_CONVERGED,True,True,True
23,8,上海,True,False,25,1.645377167847073e-10,HJB_CONVERGED,True,True,False
23,9,江苏,True,False,15,1.140375793795556e-09,HJB_CONVERGED,True,True,False
23,10,浙江,True,False,16,6.009517106164708e-09,HJB_CONVERGED,True,True,False
23,11,安徽,True,False,13,8.574610754763512e-08,HJB_CONVERGED,True,True,True
23,12,福建,True,False,16,1.3213553806679101e-08,HJB_CONVERGED,True,True,False
23,13,江西,True,False,14,4.722569002524324e-10,HJB_CONVERGED,True,True,True
23,14,山东,True,False,26,1.6875434383223364e-09,HJB_CONVERGED,True,True,True
23,15,河南,True,False,25,4.791422814065527e-09,HJB_CONVERGED,True,True,True
23,16,湖北,True,False,13,3.382313540356563e-09,HJB_CONVERGED,True,True,True
23,17,湖南,True,False,13,3.3415720412932615e-08,HJB_CONVERGED,True,True,True
23,18,广东,True,False,13,9.483893226303053e-09,HJB_CONVERGED,True,True,True
23,19,广西,True,False,25,1.4439738293958726e-10,HJB_CONVERGED,True,True,True
23,20,海南,True,False,26,3.8437564242599365e-10,HJB_CONVERGED,True,True,False
23,21,重庆,True,False,13,8.173569820968396e-09,HJB_CONVERGED,True,True,True
23,22,四川,True,False,14,1.5825749599684968e-09,HJB_CONVERGED,True,True,True
23,23,贵州,True,False,14,2.272601218322734e-09,HJB_CONVERGED,True,True,True
23,24,云南,True,False,25,3.502829759582937e-08,HJB_CONVERGED,True,True,False
23,25,西藏,True,False,12,5.531806124281502e-09,HJB_CONVERGED,True,True,False
23,26,陕西,True,False,27,6.04663874526068e-10,HJB_CONVERGED,True,True,True
23,27,甘肃,True,False,25,1.447985731317658e-09,HJB_CONVERGED,True,True,True
23,28,青海,True,False,12,3.370961065840561e-08,HJB_CONVERGED,True,True,False
23,29,宁夏,True,False,12,3.492309463837273e-08,HJB_CONVERGED,True,True,True
23,30,新疆,True,False,12,7.324095552263543e-09,HJB_CONVERGED,True,True,True
24,0,北京,True,False,25,1.0341238976252498e-10,HJB_CONVERGED,True,True,True
24,1,天津,True,False,12,1.0514849879683652e-08,HJB_CONVERGED,True,True,False
24,2,河北,True,False,24,9.0436547139916e-11,HJB_CONVERGED,True,True,True
24,3,山西,True,False,24,3.917249680185364e-08,HJB_CONVERGED,True,True,True
24,4,内蒙古,True,False,12,3.929399472468731e-08,HJB_CONVERGED,True,True,False
24,5,辽宁,True,False,18,2.1115420523187822e-09,HJB_CONVERGED,True,True,True
24,6,吉林,True,False,12,1.8782913002723944e-08,HJB_CONVERGED,True,True,False
24,7,黑龙江,True,False,12,4.8625342419228446e-08,HJB_CONVERGED,True,True,True
24,8,上海,True,False,25,1.7182655298597638e-10,HJB_CONVERGED,True,True,False
24,9,江苏,True,False,15,1.1436451785584723e-09,HJB_CONVERGED,True,True,False
24,10,浙江,True,False,16,6.303292110487746e-09,HJB_CONVERGED,True,True,False
24,11,安徽,True,False,13,8.55232968888231e-08,HJB_CONVERGED,True,True,True
24,12,福建,True,False,16,1.3239876306414544e-08,HJB_CONVERGED,True,True,False
24,13,江西,True,False,14,4.733102798581967e-10,HJB_CONVERGED,True,True,True
24,14,山东,True,False,26,3.0585485255585354e-09,HJB_CONVERGED,True,True,True
24,15,河南,True,False,25,7.641024257765139e-09,HJB_CONVERGED,True,True,True
24,16,湖北,True,False,13,3.395528747063281e-09,HJB_CONVERGED,True,True,True
24,17,湖南,True,False,13,3.3208360061820485e-08,HJB_CONVERGED,True,True,True
24,18,广东,True,False,13,9.449983018328112e-09,HJB_CONVERGED,True,True,True
24,19,广西,True,False,25,2.0671197642485595e-08,HJB_CONVERGED,True,True,True
24,20,海南,True,False,25,2.830002854281588e-08,HJB_CONVERGED,True,True,False
24,21,重庆,True,False,13,8.161213038704318e-09,HJB_CONVERGED,True,True,True
24,22,四川,True,False,14,1.580536590495285e-09,HJB_CONVERGED,True,True,True
24,23,贵州,True,False,14,2.2761335038978814e-09,HJB_CONVERGED,True,True,True
24,24,云南,True,False,24,1.3630337747372323e-08,HJB_CONVERGED,True,True,False
24,25,西藏,True,False,12,5.504614097873173e-09,HJB_CONVERGED,True,True,False
24,26,陕西,True,False,28,1.0413980788825938e-10,HJB_CONVERGED,True,True,True
24,27,甘肃,True,False,37,6.79447165197189e-10,HJB_CONVERGED,True,True,True
24,28,青海,True,False,12,3.319961772163538e-08,HJB_CONVERGED,True,True,False
24,29,宁夏,True,False,12,3.547625215816197e-08,HJB_CONVERGED,True,True,True
24,30,新疆,True,False,12,7.776610022602881e-09,HJB_CONVERGED,True,True,True
25,0,北京,True,False,25,9.686385027407596e-11,HJB_CONVERGED,True,True,True
25,1,天津,True,False,12,1.116361714181835e-08,HJB_CONVERGED,True,True,False
25,2,河北,True,False,27,1.274745198287519e-09,HJB_CONVERGED,True,True,True
25,3,山西,True,False,23,4.2883030459961446e-10,HJB_CONVERGED,True,True,True
25,4,内蒙古,True,False,12,3.795198244560538e-08,HJB_CONVERGED,True,True,False
25,5,辽宁,True,False,18,2.0976096415381562e-09,HJB_CONVERGED,True,True,True
25,6,吉林,True,False,12,1.9047281085704526e-08,HJB_CONVERGED,True,True,False
25,7,黑龙江,True,False,12,6.896697435365695e-08,HJB_CONVERGED,True,True,True
25,8,上海,True,False,25,1.2353140732557222e-10,HJB_CONVERGED,True,True,False
25,9,江苏,True,False,15,1.1383223252892094e-09,HJB_CONVERGED,True,True,False
25,10,浙江,True,False,16,1.912424529848522e-08,HJB_CONVERGED,True,True,False
25,11,安徽,True,False,13,8.559750863668114e-08,HJB_CONVERGED,True,True,True
25,12,福建,True,False,16,1.3132637644019951e-08,HJB_CONVERGED,True,True,False
25,13,江西,True,False,14,4.718927471003553e-10,HJB_CONVERGED,True,True,True
25,14,山东,True,False,23,1.211234668119232e-09,HJB_CONVERGED,True,True,True
25,15,河南,True,False,21,6.825745657579319e-08,HJB_CONVERGED,True,True,True
25,16,湖北,True,False,13,3.365268508304098e-09,HJB_CONVERGED,True,True,True
25,17,湖南,True,False,13,3.326622355359632e-08,HJB_CONVERGED,True,True,True
25,18,广东,True,False,13,9.472209239191898e-09,HJB_CONVERGED,True,True,True
25,19,广西,True,False,20,5.166351702001748e-08,HJB_CONVERGED,True,True,True
25,20,海南,True,False,25,8.312404098376192e-09,HJB_CONVERGED,True,True,False
25,21,重庆,True,False,13,8.167501341915795e-09,HJB_CONVERGED,True,True,True
25,22,四川,True,False,14,1.5809615838691116e-09,HJB_CONVERGED,True,True,True
25,23,贵州,True,False,14,2.27181295997525e-09,HJB_CONVERGED,True,True,True
25,24,云南,True,False,23,8.572806420303891e-08,HJB_CONVERGED,True,True,False
25,25,西藏,True,False,12,5.5543498689303306e-09,HJB_CONVERGED,True,True,False
25,26,陕西,True,False,23,8.268548423728816e-08,HJB_CONVERGED,True,True,True
25,27,甘肃,True,False,27,1.0027045860283579e-10,HJB_CONVERGED,True,True,True
25,28,青海,True,False,12,3.4407106497269524e-08,HJB_CONVERGED,True,True,False
25,29,宁夏,True,False,12,3.436754258956398e-08,HJB_CONVERGED,True,True,True
25,30,新疆,True,False,12,7.170389615396289e-09,HJB_CONVERGED,True,True,True
