turn,province_index,province_name,Ktarget_2018_MU,Kt_supply_private_MU,GovInv_before_MU,GovInv_after_MU,firm_K_total_MU,firm_K_total_over_Ktarget,private_K_over_Ktarget,GovInv_before_over_Ktarget,GovInv_after_over_Ktarget,Ltarget_proxy_NU,firm_Lt_supply,firm_Lt_over_population_proxy,net_destination_labor_gain_loss_NU,top_origin_index,top_origin_province,top_origin_contribution,top_origin_share_of_destination_supply,A,B,L,C,firm_ra0,firm_ra_used,household_rah,firm_wage_raw,firm_wage_used,household_composite_wage,Y,Zt,nk_gap,yt_gap,GDP_level_gap,govinv_action,kfe_diagnostic_status,hjb_converged,hjb_iterations,hjb_statistic,hjb_acceptance_classification,downstream_kfe_attempted,downstream_kfe_returned,continuation_status
13,15,河南,168320556.01470312,200556.33343518744,271081938.6672396,271081938.6672396,271282495.0006748,1.6117015142047044,0.0011915142047039605,1.6105100000000006,1.6105100000000006,986400.0,5886414.376000503,5.967573373885344,4900014.376000503,18,广东,527414.6629641636,0.08959862987466286,7.309318663571473,4.673979762935608,0.6770297853192752,9.355170833187115,0.11824255897313501,0.09,0.08519093630835503,2.342485845310084,1.3,15.6469757747161,53570584.17946138,0.5385226370675841,0.11894832342408312,2.255905125625457e-05,0.07278699651876464,NONE,DIAGNOSTIC_ONLY,True,13,7.585500672036005e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,16,湖北,101805153.6623069,205933.77244601195,163958218.024682,163958218.024682,164164151.797128,1.6125328226670055,0.00202282266700471,1.610510000000001,1.610510000000001,591700.0,5916411.355082666,9.999005163229112,5324711.355082666,18,广东,538508.9283187025,0.09101952112509566,7.310345876874106,4.673424522887706,0.6777491264892063,9.311184965735317,0.17680230510853157,0.09,0.08509431542848962,1.9869184951643346,1.3,15.55536128869525,45078906.32977479,0.6556667119624069,0.1188645166725999,2.0210118904295804e-05,0.07274537931975611,NONE,DIAGNOSTIC_ONLY,True,13,4.273960740874827e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,17,湖南,93791807.14892803,208959.56659036723,151052643.33142015,151052643.33142015,151261602.89801052,1.6127379085235947,0.0022279085235938486,1.6105100000000008,1.6105100000000008,663500.0,5924264.437457673,8.928808496545098,5260764.437457673,18,广东,545404.7279281311,0.09206286007080822,7.313879775413399,4.669981856822348,0.6784082210688492,9.133199343733859,0.16380155538805416,0.09,0.08718991724644136,1.710542207913893,1.3,15.283100919040226,38972158.39720808,0.6019387620539953,0.11884560239736719,1.973049555070716e-05,0.07273548631582649,NONE,DIAGNOSTIC_ONLY,True,13,2.709210189522082e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,18,广东,191259406.86816654,200920.62266184937,308025187.35525095,308025187.35525095,308226107.9779128,1.6115605136764353,0.00105051367643497,1.6105100000000003,1.6105100000000003,1234800.0,5711878.733116027,4.625752132423086,4477078.733116027,18,广东,537707.6881386418,0.09413849860312137,7.320091843172357,4.666809574234324,0.6830021812752771,8.880949809759514,0.23387662778221704,0.09,0.08626657661988743,4.956980963878942,1.3,14.746051373141,107220810.20631078,0.9886775888717663,0.11895547861201616,2.2363112603840385e-05,0.07279599426796657,NONE,DIAGNOSTIC_ONLY,True,13,8.748224811228056e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,19,广西,67306708.83876626,210862.6908927364,108398127.6519215,108398127.6519215,108608990.34281424,1.613642862897782,0.003132862897781254,1.6105100000000006,1.6105100000000006,494700.0,5585940.743416189,11.29157215163976,5091240.743416189,18,广东,522280.6525222099,0.09349913944894431,7.329655032447122,4.660217620722056,0.687989872312423,8.483508001938848,0.11552376888322902,0.09,0.0875516037529309,0.9695120376904658,0.9695120376904658,14.008095551748404,21052449.555944137,0.42167069629059545,0.11945143502295852,1.0876831999517833e-06,0.07258325211914407,NONE,DIAGNOSTIC_ONLY,True,13,1.8991385353217538e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,20,海南,14673330.466888333,213445.85754628453,23631545.450228337,23631545.450228337,23844991.307774622,1.6250565174404648,0.014546517440464111,1.6105100000000006,1.6105100000000006,98200.0,5507087.985341937,56.080325716313006,5408887.985341937,18,广东,512676.16743495263,0.09309387625538733,7.341173121171723,4.654510896047195,0.695465564648172,8.083002293328331,0.13578824459779915,0.09,0.08663977804847207,0.24703780033806613,0.8,13.188107020332817,5264793.609105485,0.32410139322429027,0.11776368107483437,1.451270238206348e-05,0.07210654470961053,NONE,DIAGNOSTIC_ONLY,True,13,1.2374434810169532e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,21,重庆,50663834.63130832,210625.13526492572,81594612.31206839,81594612.31206839,81805237.44733332,1.6146673074126292,0.004157307412628562,1.6105100000000006,1.6105100000000006,316300.0,5728084.578128186,18.10965721823644,5411784.578128186,18,广东,522295.5294717915,0.091181532386253,7.319043952563231,4.667691412775334,0.68260642444952,8.929458768664295,0.18330271671313086,0.09,0.08590572100419192,1.0556029281665524,1.0556029281665524,14.828329588091156,23152786.603848815,0.567889568869046,0.11972944670979913,2.03788608665878e-05,0.07244435095275392,NONE,DIAGNOSTIC_ONLY,True,13,7.761013609552947e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,22,四川,94830047.41899477,212114.91760030334,152724739.66876534,152724739.66876534,152936854.58636564,1.6127467901669728,0.0022367901669720774,1.6105100000000008,1.6105100000000008,832100.0,5838876.489437061,7.017037002087563,5006776.489437061,18,广东,530704.819166691,0.09089159877362939,7.319999826764478,4.6651230743676715,0.6808074256877698,8.859240656762946,0.19714693926822535,0.09,0.08905692069919115,2.064700978956904,1.3,14.808055692581853,46022551.062498964,0.7077652843560908,0.11885159190283678,2.0114778599311656e-05,0.07273422658795181,NONE,DIAGNOSTIC_ONLY,True,14,1.4994432362414045e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,23,贵州,39447014.665611394,214178.1398241633,63529811.58911383,63529811.58911383,63743989.728938,1.6159395145434898,0.00542951454348906,1.6105100000000006,1.6105100000000006,382200.0,5441768.229225593,14.238012112050216,5059568.229225593,18,广东,500614.13957407686,0.09199475583790497,7.32464518774791,4.661793758923141,0.6831650127657029,8.662349826461575,0.1643282203822201,0.09,0.08978903364538819,0.7869524990661824,0.8,14.443472027234678,16467403.63543693,0.492135521224852,0.1187035843698998,1.095810509166295e-05,0.0725714271576563,NONE,DIAGNOSTIC_ONLY,True,14,2.389199504904127e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,24,云南,68611984.86091176,210112.3477409308,110500287.73834704,110500287.73834704,110710400.08608797,1.6135723272037226,0.0030623272037219812,1.6105100000000006,1.6105100000000006,470300.0,5614155.436634744,11.937391955421527,5143855.436634744,18,广东,517820.7653307564,0.09223484657224779,7.332540016423681,4.659100977570395,0.6901899831674927,8.38611711175395,0.12186407761647211,0.09,0.08688085087913278,1.0276696580823468,1.0276696580823468,13.791599924314973,22396100.194800086,0.4416998134032754,0.11948322840670755,1.1713275422708946e-05,0.07257934134077026,NONE,DIAGNOSTIC_ONLY,True,14,2.6013959875115233e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,25,西藏,6325734.326183821,213795.7395580077,10187658.389662309,10187658.389662309,10401454.129220316,1.6443077740660172,0.033797774066016785,1.6105100000000006,1.6105100000000006,35400.0,5431242.247558628,153.42492224741886,5395842.247558628,18,广东,480960.95814176917,0.08855450304356496,8.164041182517744,1.9503387308499947,0.661219720154804,7.665301381857891,0.09034466427817156,0.09,0.08464066822883771,0.07810378914851594,0.8,11.708808442813588,1658552.5523986258,0.1890356592779448,0.1161455984451103,6.214375213819956e-05,0.07113959726080199,NONE,DIAGNOSTIC_ONLY,True,16,2.701852963582496e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,26,陕西,73897910.2910824,207528.72465345022,119013323.50289115,119013323.50289115,119220852.2275446,1.6133183165523362,0.002808316552335495,1.6105100000000006,1.6105100000000006,393100.0,5825515.440825841,14.819423660203107,5432415.440825841,18,广东,523345.35469418083,0.08983674663816356,7.314467423451486,4.671812233659243,0.6810735671769806,9.154067139670087,0.13172108402165253,0.09,0.08400514805131246,1.1380969401906156,1.1380969401906156,15.198681952771512,25679601.035941478,0.4748971975908591,0.11954363326463624,2.6337414814836535e-05,0.07257991370532313,NONE,DIAGNOSTIC_ONLY,True,47,2.7246822575932583e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,27,甘肃,25177704.67938732,214414.66259515478,40548945.163200095,40548945.163200095,40763359.82579525,1.6190260528064624,0.008516052806461482,1.610510000000001,1.610510000000001,251500.0,5511194.686253131,21.913298951304697,5259694.686253131,18,广东,488986.1591700041,0.08872598175305048,7.327175235135595,4.6600809121435685,0.6846054171151736,8.55790670007127,0.13006438843263665,0.09,0.09,0.4069773641441229,0.8,14.243760452456115,8690924.65968207,0.3600797877659828,0.11834826640901142,2.2994558809275034e-06,0.07241083645094104,NONE,DIAGNOSTIC_ONLY,True,14,2.1634414260063295e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,28,青海,17578407.529567722,212584.47224893593,23396860.42185464,23396860.42185464,23609444.894103575,1.3430935000449478,0.012093500044947683,1.3310000000000002,1.3310000000000002,58700.0,5513603.733436519,93.92851334644837,5454903.733436519,18,广东,483835.0543876819,0.08775296118100187,5.739026253632191,1.7382563105120188,0.6900277438785275,8.719284754700402,0.05922048808038075,0.05922048808038075,0.05062023822272056,0.12651232443201893,0.8,12.920540490102148,2748447.1386779165,0.17038629150522536,0.0023119338908543785,5.0949958143031715e-05,0.0001627142204936316,NONE,DIAGNOSTIC_ONLY,True,12,3.0952813201423623e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,29,宁夏,18640640.44456374,212116.66677979473,30020937.842374355,30020937.842374355,30233054.50915415,1.6218892585298035,0.011379258529803107,1.6105100000000003,1.6105100000000003,71000.0,5613644.110968711,79.06541001364381,5542644.110968711,18,广东,491954.5340597278,0.08763550455549529,7.311620023970978,4.673420621120755,0.7001439539838659,9.047068490665193,0.06506461333047177,0.06506461333047177,0.06502203633036954,0.17049138757644572,0.8,14.281290570465423,3763859.217295773,0.19349368843437445,0.1180544820071725,6.345906447879912e-06,0.07226346569875597,NONE,DIAGNOSTIC_ONLY,True,23,3.9261749407160096e-10,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
13,30,新疆,49250553.031937115,209062.21857577036,79318508.16346507,79318508.16346507,79527570.38204084,1.6147548704777026,0.004244870477702076,1.6105100000000006,1.6105100000000006,252000.0,5138796.348470216,20.392049001865935,4886796.348470216,18,广东,451767.3657122393,0.08791307050856906,8.175766792438822,1.95436356041992,0.6679378280451965,7.335251882924286,0.09997041401417744,0.09,0.08349541911417317,0.6853618268828698,0.8,11.069463500190384,13739725.621005066,0.3540287827213606,0.11881803863853002,1.4704846828639262e-05,0.07262835269451062,NONE,DIAGNOSTIC_ONLY,True,16,2.6584632273340958e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,0,北京,58719043.066994764,212146.54550935834,94567606.04982577,104024366.65480836,94779752.59533513,1.614122908767388,0.0036129087673876493,1.6105100000000006,1.7715610000000008,219200.0,5893966.29288179,26.888532358037363,5674766.29288179,18,广东,521725.33674627944,0.08851854775219416,7.320239468640044,4.67452231356344,0.6872995484208824,9.121172608544738,0.25391487148705827,0.09,0.0785282273889318,1.5915253425513396,1.3,14.90204420502993,35516936.039189436,0.775638411444413,0.043954696038181584,0.00014876004510799845,0.07282474594301447,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,26,5.3287152468328713e-11,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,1,天津,64593598.72309723,209388.09341764607,104028636.67953534,114431500.3474889,104238024.77295299,1.6137516229712683,0.003241622971267795,1.6105100000000003,1.7715610000000008,138300.0,5480009.906261666,39.624077413316456,5341709.906261666,18,广东,483369.26258646586,0.08820591036416739,7.299167539530964,4.675996412066498,0.6993416501930467,9.359080973916655,0.07449524116283657,0.07449524116283657,0.06086619357674229,0.6660823048525084,0.8,14.72197388863688,14336218.18452909,0.29747497328595585,0.04401926867108852,0.00014261997643982838,0.0728373470226591,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,22,3.306519502643823e-10,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,2,河北,113705229.18254791,211636.2168232409,183123408.65078533,201435749.51586387,183335044.86760858,1.6123712707466915,0.0018612707466907244,1.6105100000000008,1.7715610000000008,742600.0,5928641.325381895,7.983626885782244,5186041.325381895,18,广东,526536.7608963366,0.08881238246647004,7.314588336035334,4.670026884798702,0.6794721922237136,9.110123615455887,0.11254992448367596,0.09,0.08638761925589485,1.5092321488900513,1.3,15.206040932584036,34863235.636407204,0.4671305854810461,0.04398383555478125,0.00012971105929748816,0.07289320799170329,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,1.561625317947346e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,3,山西,53478727.38884524,215809.82670691036,86128025.2470092,94740827.77171013,86343835.07371612,1.6145454331010498,0.004035433101048785,1.610510000000001,1.771561000000001,350200.0,5479620.4348413525,15.647117175446466,5129420.4348413525,18,广东,485712.7151860956,0.08863984667583241,7.316939278980605,4.668586830419208,0.6809303285836369,9.009710798465225,0.11856953938866316,0.09,0.08641550998442452,0.8027441132822288,0.8027441132822288,15.007397346347227,17117664.883158747,0.4081696500256586,0.04436085625363395,0.00011727974085440351,0.0726630916687292,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,3.644245305522986e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,4,内蒙古,82165502.99427319,207943.96766961398,132328364.22730699,132328364.22730699,132536308.19497661,1.6130407940691873,0.0025307940691862785,1.610510000000001,1.610510000000001,242200.0,5427926.685053507,22.41092768395337,5185726.685053507,18,广东,478004.49649367057,0.08806391910375601,7.310441184500997,4.673848354257901,0.6998662657551669,9.0843585855912,0.06951495359967035,0.06951495359967035,0.0647207974723052,0.811378064094284,0.811378064094284,14.341124105764182,17315470.278420042,0.3016801472630231,0.04431845599081696,9.26221729085075e-05,0.07277645955714962,NONE,DIAGNOSTIC_ONLY,True,24,3.827826944302615e-11,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,5,辽宁,90061052.78222083,210070.16256152297,145044226.1162945,159548648.72792396,145254296.27885604,1.612842530611979,0.0023325306119782938,1.6105100000000006,1.7715610000000006,429100.0,5705478.713071112,13.296384789259173,5276378.713071112,18,广东,503293.1170627645,0.08821225043040337,7.332588982572942,4.663523108197927,0.6926927799574726,8.50220134822041,0.10059864384666097,0.09,0.08250662175686531,1.131663571068639,1.131663571068639,13.852820755834763,25220760.996475358,0.40534651014212236,0.04434776785959693,9.187794551324124e-05,0.0727445607909385,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,15,8.201529233531346e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,6,吉林,66308917.7271201,211730.6588060335,97082886.44427659,97082886.44427659,97294617.10308263,1.4672930947761418,0.0031930947761410443,1.4641000000000006,1.4641000000000006,248400.0,5376982.071872,21.646465667761674,5128582.071872,18,广东,470017.75145687757,0.08741292888358852,6.864167320398446,1.62032673935781,0.6768223890177865,8.67223531566924,0.05872846780493147,0.05872846780493147,0.05681705709498125,0.5313032510710305,0.8,13.086374919473583,11260133.206252173,0.24706701680869284,0.004785831914675409,0.0005981634102318889,0.0005627615785044338,NONE,DIAGNOSTIC_ONLY,True,12,5.3079346695739105e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,7,黑龙江,58424879.89838116,214445.60294007492,94093853.32514189,103503238.65765609,94308298.92808196,1.6141804500430827,0.0036704500430820193,1.610510000000001,1.771561000000001,332700.0,5258624.163573773,15.805903707766074,4925924.163573773,18,广东,458044.6872235643,0.08710352232365587,7.3587389811389485,4.647511176999493,0.7063365819033492,7.574625010079226,0.08071717447289344,0.08071717447289344,0.08485151892008475,0.6681570762424219,0.8,12.136305031055775,13781948.757394012,0.31124799229679767,0.04402025382299124,0.00014582930748940903,0.07281740220246857,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,21,3.5051028746124757e-10,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,8,上海,66125294.30800852,211234.3436883597,106495447.73599084,117144992.50958993,106706682.07967919,1.6137044560080818,0.003194456008081265,1.6105100000000006,1.7715610000000006,247500.0,5893830.902989717,23.813458193897848,5646330.902989717,18,广东,533800.5001032206,0.0905693612337001,7.3201492558273475,4.674503222187517,0.6872305737452679,9.122115968843215,0.24395097048081757,0.09,0.07857673498938851,1.727830058056229,1.3,14.906038980622963,38634982.74735752,0.7730596300892846,0.04396196503617689,0.0001433901877956334,0.07284231133565999,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,25,8.374130278099301e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,9,江苏,203535217.25929242,195776.1152696476,327795502.7482632,360575053.0230895,327991278.86353284,1.6114718783319468,0.0009618783319460623,1.6105100000000008,1.7715610000000008,844600.0,5778219.100661985,6.841367630430955,4933619.100661985,18,广东,519263.54598565435,0.0898656726128929,7.311214853201443,4.67691560202001,0.681238822821696,9.393770638568078,0.19946727639605757,0.09,0.08037484358428339,4.521216377947696,1.3,15.521601696158303,100005324.89455846,0.8781364174895571,0.04399172609938673,0.00012212486260088085,0.07293101522363465,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,16,9.794498545545594e-11,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,10,浙江,124249656.20818298,207233.84996734007,200105313.81984082,220115845.2018249,200312547.66980815,1.6121778826830728,0.0016678826830725012,1.6105100000000003,1.7715610000000006,627300.0,5831736.218252237,9.296566584173819,5204436.218252237,18,广东,529362.4726761257,0.09077270522272951,7.314327762827267,4.672463644987773,0.6814316236908293,9.175628766788236,0.2039204891580793,0.09,0.08331532716353805,2.7901587424787224,1.3,15.213329392386656,62231358.22761693,0.7844501940716667,0.043984030334001556,0.00012806350668737032,0.07290265689961406,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,15,9.345568763308165e-10,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,11,安徽,70182433.35888097,217618.3178109954,113029510.74881144,124332461.82369259,113247129.06662244,1.613610751960227,0.003100751960226208,1.6105100000000008,1.7715610000000008,607600.0,5948327.208764567,9.789873615478221,5340727.208764567,18,广东,537856.6160899679,0.09042149115426311,7.313088746205452,4.669642639247264,0.6763950369280295,9.165070365286175,0.21284541752943,0.09,0.08895184864713473,1.6067973380146063,1.3,15.414213896357607,36488420.63385652,0.6970619298695105,0.04396621980488047,0.0001411387817058518,0.0728449007187848,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,7.723931583214494e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,12,福建,87795538.11850408,210164.1804910251,141395592.09523204,155535151.30475527,141605756.27572307,1.6129037911310184,0.002393791131017969,1.6105100000000003,1.7715610000000008,410400.0,5871366.971457245,14.306449735519603,5460966.971457245,18,广东,543600.3813895817,0.0925849779160819,7.320495503143579,4.670114200438508,0.6857750382886116,8.959234854238302,0.1903964606898312,0.09,0.08222970464070561,1.8433771921146953,1.3,14.740425435172105,41507114.02104796,0.6746605699097833,0.043977736845983495,0.00013384069322053271,0.07287346453010923,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,15,2.0229373731694977e-10,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,13,江西,51050047.92908307,218312.39006501198,82216612.69026761,90438273.95929438,82434925.08033262,1.6147864384936195,0.00427643849361873,1.6105100000000006,1.7715610000000008,451300.0,5803056.885046448,12.858535087627848,5351756.885046448,18,广东,531478.2260148643,0.09158590662524763,7.316286505330524,4.667482136281075,0.6783445781514691,9.021323641725253,0.19228034901198796,0.09,0.0891145958053723,1.0952388346361819,1.0952388346361819,15.133286649420166,24364980.963575598,0.5922289788703181,0.044445181203638384,0.0001253713550208868,0.07256755942049153,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,14,5.173590444940146e-10,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,14,山东,210016973.07581103,192672.86777083026,338234435.3083245,372057878.839157,338427108.17609537,1.6114274156971655,0.0009174156971650097,1.6105100000000006,1.7715610000000006,1007700.0,5825520.799751988,5.781007045501625,4817820.799751988,18,广东,517882.76570198155,0.08889896431646585,9.014224346786284,0.9936523317590248,0.6353594977932192,9.2238217226559,0.1283225540665723,0.09,0.08260738238584199,3.1606062561390895,1.3,15.522964577043593,71508942.57546566,0.6122540919716498,0.04397400749593294,0.00011176522040501347,0.07292007183112803,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,False,100,0.007099899438037349,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,15,河南,168320556.01470312,205624.4631592548,271081938.6672396,298190132.5339636,271287563.13039887,1.61173162419153,0.0012216241915294834,1.6105100000000006,1.7715610000000008,986400.0,5888880.297135433,5.970073293932921,4902480.297135433,18,广东,527440.9250537626,0.08956557077757706,7.309344932608856,4.673963901175837,0.6770464067724764,9.354005475170458,0.11800299626146243,0.09,0.08519093968032283,2.3376326234413596,1.3,15.644650861564683,53577199.647200435,0.5385226370675841,0.04399200892286936,0.00012349067758710142,0.0729194757118714,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,7.514319388945978e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,16,湖北,101805153.6623069,211001.921590754,163958218.024682,180354039.8271502,164169219.94627273,1.6125826055017878,0.0020726055017868603,1.610510000000001,1.771561000000001,591700.0,5918854.943672166,10.003134939449327,5327154.943672166,18,广东,538535.7797354748,0.09098648046971014,7.310372068025589,4.673408820773274,0.6777656274543326,9.310035392501614,0.1762279820971777,0.09,0.08509431886806199,1.9805069676662619,1.3,15.553069767825592,45084809.17668856,0.6556667119624069,0.04398169550893605,0.00013094476761676965,0.07288584971416312,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,4.236262007850655e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,17,湖南,93791807.14892803,214027.72671588996,151052643.33142015,166157907.6645622,151266671.05813605,1.6127919448011714,0.00228194480117058,1.6105100000000008,1.771561000000001,663500.0,5926687.458976984,8.932460375247903,5263187.458976984,18,广东,545431.9508802466,0.09202981507892682,7.313905791370944,4.66996567362888,0.6784248262936552,9.13206033725071,0.16331266476552503,0.09,0.08718991921848336,1.7054724859768982,1.3,15.280830360106693,38977296.345029324,0.6019387620539953,0.04398204942678641,0.0001318363681293011,0.07287691186630574,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,2.7352732079322095e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,18,广东,191259406.86816654,205988.7521694226,308025187.35525095,338827706.0907761,308231176.1074204,1.611587012396632,0.0010770123966316013,1.6105100000000003,1.7715610000000006,1234800.0,5714248.092754963,4.627670952992357,4479448.092754963,18,广东,537734.5548778689,0.09410416666361704,7.3201189785810605,4.666793525673233,0.6830189965044862,8.87984055790091,0.23285114178100288,0.09,0.0862665792388624,4.935378839779235,1.3,14.743852053257065,107233758.51586364,0.9886775888717663,0.043996447178753284,0.00012076302657981763,0.07292554835913734,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,8.767842007983973e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,19,广西,67306708.83876626,215930.8568708166,108398127.6519215,119237940.41711366,108614058.50879231,1.6137181624639845,0.0032081624639838007,1.6105100000000006,1.771561000000001,494700.0,5587297.850086434,11.294315443877974,5092597.850086434,18,广东,522226.7955124272,0.09346679012366389,7.329682996753278,4.660201235321799,0.68800694416021,8.482438904275627,0.11528629293355985,0.09,0.08755160547141912,0.9676836919695269,0.9676836919695269,14.005986356250595,21054514.151366174,0.42167069629059545,0.0443801323368358,9.806913046150889e-05,0.07268843942602699,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,1.8994088968327105e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,20,海南,14673330.466888333,218514.03318696137,23631545.450228337,25994699.99525117,23850059.4834153,1.6254019179377897,0.01489191793778908,1.6105100000000006,1.7715610000000006,98200.0,5509238.720180923,56.10222729308476,5411038.720180923,18,广东,512701.65362235473,0.09306215970353117,7.341202590173874,4.654494789164581,0.6954828225842367,8.081988865469786,0.13545850661104838,0.09,0.08663978040602768,0.24648732166724907,0.8,13.186124693934135,5266158.038567804,0.32410139322429027,0.04381099029657598,0.0002591610542832523,0.07238439297204136,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,1.2358524870137444e-08,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,21,重庆,50663834.63130832,215693.30065152113,81594612.31206839,89754073.54327524,81810305.61271991,1.6147673425841371,0.004257342584136553,1.6105100000000006,1.7715610000000008,316300.0,5729754.178265784,18.11493575170972,5413454.178265784,18,广东,522266.05817411724,0.09114981933346933,7.319071268299817,4.667675339177734,0.6826233590912743,8.928336119275507,0.18266748765160531,0.09,0.08590572387585842,1.0521423417487692,1.0521423417487692,14.826102768838139,23155612.683798447,0.567889568869046,0.044442225082033326,0.00012206219484456327,0.07257525586407976,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,13,7.780099231524673e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
14,22,四川,94830047.41899477,217183.0887780124,152724739.66876534,167997213.63564187,152941922.75754336,1.6128002349486181,0.002290234948617245,1.6105100000000008,1.7715610000000008,832100.0,5841270.048605967,7.019913530352082,5009170.048605967,18,广东,530731.2648605037,0.09085888179183976,7.3200264107112805,4.665106176432021,0.6808247534656012,8.858094716772433,0.19642557764978208,0.09,0.08905692136155342,2.057221298575271,1.3,14.80577232901787,46028617.313390404,0.7077652843560908,0.04398277697358033,0.00013181040058385385,0.0728756241160784,HIGH_RA_INCREASE_1P1,DIAGNOSTIC_ONLY,True,14,1.5041563550255432e-09,HJB_CONVERGED,True,True,CONTINUED_TO_HOUSEHOLD_BATCH
